danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_artist
0.806,0.793,8,-7.162,1,0.0783,0.0395,0.000281,0.0507,0.826,115.954,audio_features,0m6vWUiWHjXuPsG1ERtnkE,spotify:track:0m6vWUiWHjXuPsG1ERtnkE,https://api.spotify.com/v1/tracks/0m6vWUiWHjXuPsG1ERtnkE,https://api.spotify.com/v1/audio-analysis/0m6vWUiWHjXuPsG1ERtnkE,316743,4,Goon Squad - Ripe
0.773,0.47,6,-8.134,1,0.276,0.229,0.000367,0.0582,0.522,74.966,audio_features,6DhheFEaBNGXu3SvjLFH7W,spotify:track:6DhheFEaBNGXu3SvjLFH7W,https://api.spotify.com/v1/tracks/6DhheFEaBNGXu3SvjLFH7W,https://api.spotify.com/v1/audio-analysis/6DhheFEaBNGXu3SvjLFH7W,188813,4,Andre The Giant - Prof
0.486,0.666,9,-5.084,1,0.033,0.000563,0.789,0.101,0.741,157.992,audio_features,57Xjny5yNzAcsxnusKmAfA,spotify:track:57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/tracks/57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/audio-analysis/57Xjny5yNzAcsxnusKmAfA,219754,4,Reptilia - The Strokes
0.378,0.935,11,-2.353,0,0.0903,0.000905,0.0,0.215,0.701,178.118,audio_features,62wJuHJ28SLRLem8XMUS8b,spotify:track:62wJuHJ28SLRLem8XMUS8b,https://api.spotify.com/v1/tracks/62wJuHJ28SLRLem8XMUS8b,https://api.spotify.com/v1/audio-analysis/62wJuHJ28SLRLem8XMUS8b,178718,4,Bury Me - The Luka State
0.375,0.822,8,-4.506,1,0.0383,0.225,0.174,0.0472,0.72,163.868,audio_features,3Sp15qwSXH8xrk6dqPm8V4,spotify:track:3Sp15qwSXH8xrk6dqPm8V4,https://api.spotify.com/v1/tracks/3Sp15qwSXH8xrk6dqPm8V4,https://api.spotify.com/v1/audio-analysis/3Sp15qwSXH8xrk6dqPm8V4,188016,4,Bathroom Song - Hot Flash Heat Wave
0.679,0.634,9,-3.305,1,0.0522,0.0286,0.0,0.0605,0.642,92.046,audio_features,7wypArbDkWBJOnBWhwYR4I,spotify:track:7wypArbDkWBJOnBWhwYR4I,https://api.spotify.com/v1/tracks/7wypArbDkWBJOnBWhwYR4I,https://api.spotify.com/v1/audio-analysis/7wypArbDkWBJOnBWhwYR4I,268467,4,Bottle Rocket - The Weeks
0.494,0.341,2,-12.501,1,0.0508,0.662,0.000571,0.0673,0.391,171.21,audio_features,1SqAcHRKodDP1mxvAqkCvU,spotify:track:1SqAcHRKodDP1mxvAqkCvU,https://api.spotify.com/v1/tracks/1SqAcHRKodDP1mxvAqkCvU,https://api.spotify.com/v1/audio-analysis/1SqAcHRKodDP1mxvAqkCvU,235416,4,26 - Caamp
0.323,0.809,4,-9.104,1,0.0455,0.133,0.00602,0.0695,0.632,170.159,audio_features,4tOVF4JWySA3SF80UucvFc,spotify:track:4tOVF4JWySA3SF80UucvFc,https://api.spotify.com/v1/tracks/4tOVF4JWySA3SF80UucvFc,https://api.spotify.com/v1/audio-analysis/4tOVF4JWySA3SF80UucvFc,261187,4,My Broken Arm - Futurebirds
0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,audio_features,2tgQaL85WoRfgEa4hFQgrE,spotify:track:2tgQaL85WoRfgEa4hFQgrE,https://api.spotify.com/v1/tracks/2tgQaL85WoRfgEa4hFQgrE,https://api.spotify.com/v1/audio-analysis/2tgQaL85WoRfgEa4hFQgrE,224947,4,Feathered Indians - Tyler Childers
0.493,0.236,9,-11.492,1,0.0306,0.511,0.0,0.0814,0.402,153.73,audio_features,4kMDk6Vw9GBSWV61xn8xRN,spotify:track:4kMDk6Vw9GBSWV61xn8xRN,https://api.spotify.com/v1/tracks/4kMDk6Vw9GBSWV61xn8xRN,https://api.spotify.com/v1/audio-analysis/4kMDk6Vw9GBSWV61xn8xRN,304960,4,Bound for Leavin' - Boy Named Banjo
0.664,0.347,7,-9.449,1,0.0296,0.356,8.58e-05,0.0997,0.269,119.132,audio_features,2Gcxmc6QIBFtZvXhML4afF,spotify:track:2Gcxmc6QIBFtZvXhML4afF,https://api.spotify.com/v1/tracks/2Gcxmc6QIBFtZvXhML4afF,https://api.spotify.com/v1/audio-analysis/2Gcxmc6QIBFtZvXhML4afF,243320,4,Million Dollar Bill - Middle Brother
0.602,0.407,9,-9.75,1,0.0431,0.554,0.000113,0.0578,0.738,143.129,audio_features,0n59rZeYlyGc5EQ9A0Ntvu,spotify:track:0n59rZeYlyGc5EQ9A0Ntvu,https://api.spotify.com/v1/tracks/0n59rZeYlyGc5EQ9A0Ntvu,https://api.spotify.com/v1/audio-analysis/0n59rZeYlyGc5EQ9A0Ntvu,193507,4,Whiskey - Horseshoes & Hand Grenades
0.576,0.527,4,-7.841,1,0.03,0.435,0.0414,0.0886,0.706,77.94,audio_features,5unYwcYguajmLgErRIsek3,spotify:track:5unYwcYguajmLgErRIsek3,https://api.spotify.com/v1/tracks/5unYwcYguajmLgErRIsek3,https://api.spotify.com/v1/audio-analysis/5unYwcYguajmLgErRIsek3,163500,4,This Town's A Drag - Cordovas
0.571,0.281,5,-10.56,1,0.0475,0.74,0.0,0.163,0.294,142.263,audio_features,26uHwSHlaK5mskSMhbRod3,spotify:track:26uHwSHlaK5mskSMhbRod3,https://api.spotify.com/v1/tracks/26uHwSHlaK5mskSMhbRod3,https://api.spotify.com/v1/audio-analysis/26uHwSHlaK5mskSMhbRod3,233667,4,Luckiest Man - The Wood Brothers
0.487,0.851,4,-4.938,1,0.0376,0.0105,0.00589,0.371,0.467,142.917,audio_features,5Cfr3aiI0f6oh0LJwlSbfC,spotify:track:5Cfr3aiI0f6oh0LJwlSbfC,https://api.spotify.com/v1/tracks/5Cfr3aiI0f6oh0LJwlSbfC,https://api.spotify.com/v1/audio-analysis/5Cfr3aiI0f6oh0LJwlSbfC,209586,4,Twentyseven - Futurebirds
0.459,0.564,2,-8.482,1,0.0345,0.353,0.00055,0.103,0.617,157.453,audio_features,0yx916vbcW48PkkLcauDQG,spotify:track:0yx916vbcW48PkkLcauDQG,https://api.spotify.com/v1/tracks/0yx916vbcW48PkkLcauDQG,https://api.spotify.com/v1/audio-analysis/0yx916vbcW48PkkLcauDQG,363667,4,Sweet VA - Folk Soul Revival
0.523,0.482,4,-6.646,1,0.0245,0.612,0.0103,0.264,0.283,79.581,audio_features,2dJrn376fJPUCj1f4txnRQ,spotify:track:2dJrn376fJPUCj1f4txnRQ,https://api.spotify.com/v1/tracks/2dJrn376fJPUCj1f4txnRQ,https://api.spotify.com/v1/audio-analysis/2dJrn376fJPUCj1f4txnRQ,210628,4,Where Is My Mind? - Trampled by Turtles
0.684,0.772,11,-4.27,1,0.0292,0.279,0.0,0.301,0.731,116.016,audio_features,5FAtSoItsFeWRCDDyTGHon,spotify:track:5FAtSoItsFeWRCDDyTGHon,https://api.spotify.com/v1/tracks/5FAtSoItsFeWRCDDyTGHon,https://api.spotify.com/v1/audio-analysis/5FAtSoItsFeWRCDDyTGHon,223013,4,Fairlane - The Dirty Guv'nahs
0.632,0.488,1,-8.694,1,0.343,0.0625,1.29e-05,0.528,0.832,101.118,audio_features,58HemMGxAnAVkRMtzm7miy,spotify:track:58HemMGxAnAVkRMtzm7miy,https://api.spotify.com/v1/tracks/58HemMGxAnAVkRMtzm7miy,https://api.spotify.com/v1/audio-analysis/58HemMGxAnAVkRMtzm7miy,183504,4,Business Casual (feat. Coco O.) - Vulfpeck
0.32,0.663,0,-5.802,1,0.0291,0.00141,6.7e-05,0.0968,0.673,189.891,audio_features,6qMiZK4mGuCRkVwRFds4Sm,spotify:track:6qMiZK4mGuCRkVwRFds4Sm,https://api.spotify.com/v1/tracks/6qMiZK4mGuCRkVwRFds4Sm,https://api.spotify.com/v1/audio-analysis/6qMiZK4mGuCRkVwRFds4Sm,223053,4,Let The Sun In - Wallows
0.785,0.55,11,-9.339,0,0.0417,0.749,0.124,0.307,0.906,110.117,audio_features,2k1dR2doNDnXIChd50PupA,spotify:track:2k1dR2doNDnXIChd50PupA,https://api.spotify.com/v1/tracks/2k1dR2doNDnXIChd50PupA,https://api.spotify.com/v1/audio-analysis/2k1dR2doNDnXIChd50PupA,174853,4,Legends - Drug Cabin
0.689,0.239,2,-13.401,1,0.0421,0.919,4.86e-05,0.0859,0.298,123.752,audio_features,0XR5gm7hvvlE8iEst9sX2F,spotify:track:0XR5gm7hvvlE8iEst9sX2F,https://api.spotify.com/v1/tracks/0XR5gm7hvvlE8iEst9sX2F,https://api.spotify.com/v1/audio-analysis/0XR5gm7hvvlE8iEst9sX2F,198750,4,Roll Me Away - Jack Symes
0.48,0.69,2,-5.46,1,0.134,0.112,0.0,0.0799,0.489,155.648,audio_features,30IC8IrryMmUW660TmvzYM,spotify:track:30IC8IrryMmUW660TmvzYM,https://api.spotify.com/v1/tracks/30IC8IrryMmUW660TmvzYM,https://api.spotify.com/v1/audio-analysis/30IC8IrryMmUW660TmvzYM,291507,4,The Real - Busty and the Bass
0.623,0.702,1,-6.435,0,0.0957,0.152,0.0,0.0829,0.706,145.947,audio_features,6Vf8g2ZM1djFY6ynfEcRY4,spotify:track:6Vf8g2ZM1djFY6ynfEcRY4,https://api.spotify.com/v1/tracks/6Vf8g2ZM1djFY6ynfEcRY4,https://api.spotify.com/v1/audio-analysis/6Vf8g2ZM1djFY6ynfEcRY4,225804,4,I Can Hold a Grudge Like Nobody's Business - Adam Jensen
0.392,0.626,0,-10.737,1,0.0464,0.137,0.0183,0.117,0.284,77.869,audio_features,4zHd5GGgiH73PTU8vhrMZi,spotify:track:4zHd5GGgiH73PTU8vhrMZi,https://api.spotify.com/v1/tracks/4zHd5GGgiH73PTU8vhrMZi,https://api.spotify.com/v1/audio-analysis/4zHd5GGgiH73PTU8vhrMZi,181400,4,The Bottom of It - Fruit Bats
0.584,0.474,9,-7.981,1,0.0258,0.796,2.69e-06,0.115,0.332,101.457,audio_features,75nZ4W6quZhI55LKiqCXWh,spotify:track:75nZ4W6quZhI55LKiqCXWh,https://api.spotify.com/v1/tracks/75nZ4W6quZhI55LKiqCXWh,https://api.spotify.com/v1/audio-analysis/75nZ4W6quZhI55LKiqCXWh,280795,4,By and By - Caamp
0.597,0.549,1,-10.253,1,0.0586,0.651,1.47e-05,0.0991,0.204,122.801,audio_features,1Yxbxg5R6dQcYmOdjvlXP0,spotify:track:1Yxbxg5R6dQcYmOdjvlXP0,https://api.spotify.com/v1/tracks/1Yxbxg5R6dQcYmOdjvlXP0,https://api.spotify.com/v1/audio-analysis/1Yxbxg5R6dQcYmOdjvlXP0,291596,4,Roll The Bones - Audiotree Live Version - Shakey Graves
